Accident_Index,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Year
201201PL60035,1,3,1,1,2012
201201PL60036,1,3,2,1,2012
201201PL60037,1,3,2,2,2012
201201PL60038,1,3,2,1,2012
201201PL60039,1,3,2,1,2012
201201PL60041,1,3,2,1,2012
201201PL60042,1,3,2,1,2012
201201PL60043,1,3,1,6,2012
201201PL60044,1,3,2,2,2012
201201PL60045,1,3,1,1,2012
201201PL60046,1,3,1,1,2012
201201PL60047,1,3,2,1,2012
201201PL60049,1,3,2,1,2012
201201PL60050,1,3,3,1,2012
201201PL60051,1,3,2,1,2012
201201PL60052,1,2,1,1,2012
201201PL60053,1,3,2,1,2012
201201PL60054,1,3,1,1,2012
201201PL60055,1,3,2,1,2012
201201PL60056,1,3,2,1,2012
201201PL60057,1,3,3,1,2012
201201PL60058,1,3,2,2,2012
201201PL60059,1,3,2,1,2012
201201PL60060,1,3,1,2,2012
201201PL60061,1,3,2,2,2012
201201PL60062,1,3,3,1,2012
201201PL60063,1,2,2,1,2012
201201PL60067,1,3,1,1,2012
201201PL60068,1,3,3,1,2012
201201PL60069,1,3,2,4,2012
201201PL60070,1,3,2,2,2012
201201PL60071,1,3,1,2,2012
201201PL60072,1,3,1,1,2012
201201PL60073,1,3,2,1,2012
201201PL60074,1,3,3,2,2012
201201PL60075,1,3,2,1,2012
201201PL60076,1,3,3,1,2012
201201PL60077,1,3,1,2,2012
201201PL60078,1,3,2,1,2012
201201PL60079,1,3,1,1,2012
201201PL60080,1,3,2,1,2012
201201PL60081,1,2,2,1,2012
201201PL60082,1,3,2,1,2012
201201PL60083,1,3,1,1,2012
201201PL60084,1,3,2,1,2012
201201PL60085,1,3,2,2,2012
201201PL60086,1,3,2,2,2012
201201PL60087,1,3,2,1,2012
201201PL60088,1,3,2,1,2012
201201PL60089,1,3,2,1,2012
201201PL60090,1,3,3,1,2012
201201PL60091,1,3,2,1,2012
201201PL60092,1,3,3,2,2012
201201PL60093,1,3,1,1,2012
201201PL60094,1,3,2,2,2012
201201PL60095,1,3,2,1,2012
201201PL60096,1,3,2,1,2012
201201PL60097,1,3,1,1,2012
201201PL60098,1,2,1,1,2012
201201PL60100,1,3,1,1,2012
201201PL60101,1,3,1,1,2012
201201PL60102,1,3,2,2,2012
201201PL60105,1,3,2,1,2012
201201PL60106,1,3,2,1,2012
201201PL60107,1,3,2,1,2012
201201PL60108,1,3,2,1,2012
201201PL60109,1,3,2,1,2012
201201PL60111,1,3,2,1,2012
201201PL60112,1,3,1,2,2012
201201PL60113,1,3,2,1,2012
201201PL60115,1,3,3,1,2012
201201PL60116,1,3,1,1,2012
201201PL60117,1,3,1,1,2012
201201PL60118,1,3,2,1,2012
201201PL60119,1,3,2,1,2012
201201PL60121,1,3,2,1,2012
201201PL60122,1,3,1,1,2012
201201PL60123,1,2,3,1,2012
201201PL60124,1,3,1,1,2012
201201PL60125,1,3,1,1,2012
201201PL60126,1,2,2,2,2012
201201PL60127,1,3,2,1,2012
201201PL60128,1,3,2,1,2012
201201PL60129,1,3,2,1,2012
201201PL60130,1,2,2,1,2012
201201PL60131,1,3,2,1,2012
201201PL60134,1,3,1,1,2012
201201PL60135,1,3,2,1,2012
201201PL60136,1,3,1,1,2012
201201PL60137,1,3,3,1,2012
201201PL60138,1,3,2,1,2012
201201PL60139,1,3,2,1,2012
201201PL60140,1,3,1,1,2012
201201PL60141,1,3,2,1,2012
201201PL60142,1,3,1,1,2012
201201PL60143,1,3,2,1,2012
201201PL60144,1,3,2,1,2012
201201PL60145,1,3,2,1,2012
201201PL60146,1,3,2,1,2012
201201PL60147,1,3,1,1,2012
201201PL60148,1,3,2,1,2012
201201PL60151,1,2,2,1,2012
201201PL60154,1,3,1,1,2012
201201PL60155,1,3,3,2,2012
201201PL60156,1,3,2,1,2012
201201PL60157,1,3,2,2,2012
201201PL60158,1,2,1,1,2012
201201PL60159,1,3,2,1,2012
201201PL60160,1,3,1,1,2012
201201PL60163,1,3,2,1,2012
201201PL60164,1,2,2,2,2012
201201PL60165,1,3,2,1,2012
201201PL60167,1,3,1,1,2012
201201PL60168,1,3,2,1,2012
201201PL60170,1,3,2,1,2012
201201PL60171,1,2,2,1,2012
201201PL60172,1,3,3,1,2012
201201PL60173,1,3,1,1,2012
201201PL60174,1,2,2,1,2012
201201PL60175,1,3,2,4,2012
201201PL60176,1,3,3,2,2012
201201PL60177,1,3,2,1,2012
201201PL60178,1,3,1,1,2012
201201PL60179,1,3,3,1,2012
201201PL60180,1,3,2,1,2012
201201PL60181,1,3,1,1,2012
201201PL60182,1,2,1,1,2012
201201PL60183,1,3,2,1,2012
201201PL60184,1,3,2,1,2012
201201PL60185,1,3,2,1,2012
201201PL60186,1,2,2,1,2012
201201PL60187,1,2,2,1,2012
201201PL60188,1,3,2,1,2012
201201PL60189,1,3,1,1,2012
201201PL60190,1,2,2,1,2012
201201PL60191,1,3,1,1,2012
201201PL60192,1,3,2,1,2012
201201PL60193,1,3,2,1,2012
201201PL60194,1,3,2,1,2012
201201PL60195,1,3,2,1,2012
201201PL60196,1,3,2,1,2012
201201PL60197,1,3,2,1,2012
201201PL60198,1,3,2,1,2012
201201PL60199,1,3,2,1,2012
201201PL60200,1,3,1,1,2012
201201PL60201,1,2,2,1,2012
201201PL60202,1,3,1,1,2012
201201PL60203,1,3,1,1,2012
201201PL60204,1,3,1,1,2012
201201PL60205,1,3,2,2,2012
201201PL60206,1,3,2,1,2012
201201PL60207,1,3,2,1,2012
201201PL60208,1,2,1,1,2012
201201PL60209,1,3,2,1,2012
201201PL60210,1,3,2,1,2012
201201PL60211,1,3,2,1,2012
201201PL60212,1,3,2,1,2012
201201PL60213,1,3,2,3,2012
201201PL60214,1,3,2,1,2012
201201PL60215,1,3,2,1,2012
201201PL60217,1,3,2,1,2012
201201PL60218,1,3,2,1,2012
201201PL60219,1,3,2,1,2012
201201PL60220,1,3,1,1,2012
201201PL60221,1,3,1,2,2012
201201PL60222,1,3,1,1,2012
201201PL60223,1,3,2,1,2012
201201PL60224,1,3,1,2,2012
201201PL60225,1,3,2,1,2012
201201PL60226,1,3,2,1,2012
201201PL60227,1,2,2,1,2012
201201PL60228,1,3,2,3,2012
201201PL60229,1,3,2,2,2012
201201PL60230,1,3,1,1,2012
201201PL60231,1,3,2,1,2012
201201PL60232,1,3,1,1,2012
201201PL60234,1,3,2,1,2012
201201PL60235,1,3,1,1,2012
201201PL60236,1,3,2,1,2012
201201PL60237,1,3,2,1,2012
201201PL60238,1,3,2,1,2012
201201PL60239,1,3,2,1,2012
201201PL60242,1,3,2,1,2012
201201PL60244,1,3,1,1,2012
201201PL60247,1,3,2,1,2012
201201PL60248,1,3,1,1,2012
201201PL60249,1,3,4,3,2012
201201PL60250,1,3,2,3,2012
201201PL60251,1,3,1,1,2012
201201PL60252,1,3,1,2,2012
201201PL60254,1,3,2,1,2012
201201PL60256,1,3,2,1,2012
201201PL60257,1,3,2,2,2012
201201PL60258,1,3,2,1,2012
201201PL60260,1,3,2,1,2012
201201PL60261,1,3,2,2,2012
201201PL60262,1,3,2,1,2012
201201PL60263,1,2,1,1,2012
201201PL60264,1,3,2,1,2012
201201PL60265,1,3,2,1,2012
201201PL60266,1,3,1,1,2012
201201PL60267,1,3,2,1,2012
201201PL60268,1,3,2,1,2012
201201PL60269,1,3,2,2,2012
201201PL60270,1,3,2,1,2012
201201PL60271,1,3,2,1,2012
201201PL60272,1,3,3,3,2012
201201PL60273,1,3,2,2,2012
201201PL60274,1,3,2,1,2012
201201PL60275,1,3,2,1,2012
201201PL60276,1,3,1,1,2012
201201PL60277,1,3,2,1,2012
201201PL60278,1,3,1,1,2012
201201PL60279,1,3,2,1,2012
201201PL60280,1,3,4,2,2012
201201PL60281,1,3,1,1,2012
201201PL60283,1,3,2,1,2012
201201PL60284,1,3,2,1,2012
201201PL60285,1,3,2,1,2012
201201PL60286,1,3,2,1,2012
201201PL60288,1,3,2,1,2012
201201PL60289,1,3,2,1,2012
201201PL60291,1,3,2,1,2012
201201PL60292,1,3,2,1,2012
201201PL60293,1,3,1,1,2012
201201PL60294,1,3,2,1,2012
201201PL60295,1,3,4,1,2012
201201PL60296,1,3,2,1,2012
201201PL60297,1,3,1,1,2012
201201PL60298,1,3,1,2,2012
201201PL60299,1,3,1,1,2012
201201PL60300,1,3,2,1,2012
201201PL60301,1,3,2,1,2012
201201PL60304,1,3,2,1,2012
201201PL60305,1,3,2,2,2012
201201PL60306,1,2,3,1,2012
201201PL60307,1,3,1,1,2012
201201PL60308,1,3,2,1,2012
201201PL60310,1,3,2,1,2012
201201PL60311,1,3,2,1,2012
201201PL60312,1,3,2,2,2012
201201PL60313,1,3,2,1,2012
201201PL60314,1,3,2,1,2012
201201PL60315,1,3,1,1,2012
201201PL60316,1,3,1,1,2012
201201PL60318,1,3,2,1,2012
201201PL60319,1,3,2,1,2012
201201PL60320,1,3,1,1,2012
201201PL60321,1,3,1,1,2012
201201PL60322,1,3,3,1,2012
201201PL60323,1,3,2,1,2012
201201PL60324,1,3,1,1,2012
201201PL60325,1,3,2,1,2012
201201PL60326,1,3,2,1,2012
201201PL60327,1,3,2,1,2012
201201PL60328,1,3,2,1,2012
201201PL60331,1,3,2,1,2012
201201PL60332,1,3,2,1,2012
201201PL60333,1,3,2,1,2012
201201PL60337,1,3,1,1,2012
201201PL60338,1,3,2,1,2012
201201PL60339,1,3,2,1,2012
201201PL60340,1,2,2,1,2012
201201PL60341,1,3,2,1,2012
201201PL60342,1,3,2,1,2012
201201PL60343,1,3,3,2,2012
201201PL60344,1,3,2,1,2012
201201PL60345,1,3,2,1,2012
201201PL60347,1,3,2,1,2012
201201PL60348,1,3,2,1,2012
201201PL60349,1,3,2,1,2012
201201PL60350,1,3,2,2,2012
201201PL60351,1,3,1,1,2012
201201PL60353,1,3,1,1,2012
201201PL60354,1,3,2,1,2012
201201PL60355,1,3,2,1,2012
201201PL60356,1,2,2,2,2012
201201PL60357,1,2,1,1,2012
201201PL60358,1,3,2,1,2012
201201PL60361,1,3,1,1,2012
201201PL60362,1,3,1,1,2012
201201PL60363,1,3,1,1,2012
201201PL60364,1,3,3,3,2012
201201PL60365,1,3,2,1,2012
201201PL60366,1,3,3,1,2012
201201PL60367,1,3,2,1,2012
201201PL60368,1,3,2,2,2012
201201PL60369,1,3,1,1,2012
201201PL60370,1,3,5,3,2012
201201PL60371,1,3,2,2,2012
201201PL60372,1,3,1,1,2012
201201PL60373,1,3,1,1,2012
201201PL60374,1,3,2,1,2012
201201PL60375,1,3,2,1,2012
201201PL60376,1,3,2,1,2012
201201PL60377,1,3,2,1,2012
201201PL60378,1,3,2,1,2012
201201PL60379,1,3,2,1,2012
201201PL60380,1,3,2,1,2012
201201PL60381,1,3,2,1,2012
201201PL60382,1,2,2,2,2012
201201PL60383,1,3,2,1,2012
201201PL60384,1,3,2,3,2012
201201PL60385,1,3,2,2,2012
201201PL60386,1,2,1,1,2012
201201PL60387,1,3,2,1,2012
201201PL60388,1,3,2,1,2012
201201PL60390,1,3,1,1,2012
201201PL60391,1,3,2,1,2012
201201PL60392,1,3,2,2,2012
201201PL60393,1,3,2,1,2012
201201PL60394,1,3,1,1,2012
201201PL60395,1,3,1,1,2012
201201PL60396,1,3,2,1,2012
201201PL60397,1,3,2,1,2012
201201PL60398,1,3,2,1,2012
201201PL60401,1,3,1,1,2012
201201PL60402,1,3,2,1,2012
201201PL60403,1,3,2,1,2012
201201PL60406,1,3,2,1,2012
201201PL60408,1,3,2,1,2012
201201PL60409,1,3,2,2,2012
201201PL60410,1,3,1,1,2012
201201PL60412,1,3,2,1,2012
201201PL60413,1,3,2,1,2012
201201PL60415,1,3,2,1,2012
201201PL60416,1,2,1,1,2012
201201PL60417,1,3,2,1,2012
201201PL60418,1,3,1,1,2012
201201PL60419,1,3,3,4,2012
201201PL60420,1,3,2,1,2012
201201PL60421,1,3,2,1,2012
201201PL60422,1,3,1,5,2012
201201PL60423,1,3,2,1,2012
201201PL60424,1,3,1,1,2012
201201PL60425,1,3,1,1,2012
201201PL60427,1,3,2,1,2012
201201PL60428,1,3,1,1,2012
201201PL60429,1,3,2,1,2012
201201PL60431,1,3,1,1,2012
201201PL60432,1,3,1,1,2012
201201PL60433,1,3,2,1,2012
201201PL60434,1,3,1,1,2012
201201PL60435,1,3,3,1,2012
201201PL60436,1,2,1,1,2012
201201PL60437,1,2,2,1,2012
201201PL60438,1,3,2,1,2012
201201PL60440,1,3,3,1,2012
201201PL60441,1,3,2,1,2012
201201PL60442,1,3,2,1,2012
201201PL60443,1,3,2,1,2012
201201PL60444,1,3,2,1,2012
201201PL60445,1,3,2,1,2012
201201PL60446,1,3,2,1,2012
201201PL60447,1,3,1,1,2012
201201PL60448,1,3,1,1,2012
201201PL60449,1,3,1,1,2012
201201PL60450,1,3,2,5,2012
201201PL60451,1,3,2,1,2012
201201PL60452,1,3,2,1,2012
201201PL60453,1,3,3,1,2012
201201PL60454,1,3,1,1,2012
201201PL60455,1,3,2,1,2012
201201PL60456,1,3,2,1,2012
201201PL60457,1,3,3,2,2012
201201PL60458,1,3,2,1,2012
201201PL60459,1,2,4,1,2012
201201PL60460,1,3,2,1,2012
201201PL60461,1,3,2,1,2012
201201PL60462,1,3,3,1,2012
201201PL60464,1,3,2,1,2012
201201PL60465,1,3,2,2,2012
201201PL60466,1,3,2,1,2012
201201PL60468,1,3,2,1,2012
201201PL60469,1,3,2,1,2012
201201PL60470,1,3,3,1,2012
201201PL60471,1,3,2,2,2012
201201PL60472,1,3,2,1,2012
201201PL60473,1,3,1,1,2012
201201PL60474,1,3,2,1,2012
201201PL60475,1,3,1,1,2012
201201PL60476,1,3,2,1,2012
201201PL60477,1,3,2,3,2012
201201PL60479,1,3,2,1,2012
201201PL60480,1,3,2,5,2012
201201PL60481,1,3,2,1,2012
201201PL60483,1,3,3,1,2012
201201PL60484,1,3,2,1,2012
201201PL60485,1,3,2,1,2012
201201PL60486,1,3,3,3,2012
201201PL60487,1,3,4,2,2012
201201PL60488,1,3,1,1,2012
201201PL60489,1,3,2,1,2012
201201PL60490,1,3,2,1,2012
201201PL60491,1,3,2,1,2012
201201PL60492,1,3,1,1,2012
201201PL60493,1,3,1,1,2012
201201PL60494,1,3,2,1,2012
201201PL60495,1,3,1,1,2012
201201PL60496,1,3,1,2,2012
201201PL60497,1,3,2,1,2012
201201PL60498,1,3,2,1,2012
201201PL60499,1,3,2,1,2012
201201PL60500,1,3,2,1,2012
201201PL60503,1,3,2,1,2012
201201PL60504,1,3,1,1,2012
201201PL60505,1,3,2,1,2012
201201PL60506,1,3,1,1,2012
201201PL60507,1,3,2,1,2012
201201PL60508,1,3,3,1,2012
201201PL60509,1,3,2,1,2012
201201PL60510,1,3,2,1,2012
201201PL60511,1,3,2,1,2012
201201PL60513,1,3,1,1,2012
201201PL60514,1,3,2,1,2012
201201PL60515,1,3,2,1,2012
201201PL60516,1,3,2,1,2012
201201PL60517,1,3,2,3,2012
201201PL60519,1,3,2,1,2012
201201PL60520,1,3,1,1,2012
201201PL60521,1,3,2,1,2012
201201PL60522,1,3,2,1,2012
201201PL60523,1,3,3,1,2012
201201PL60524,1,3,1,1,2012
201201PL60525,1,3,2,2,2012
201201PL60526,1,3,1,1,2012
201201PL60527,1,3,2,1,2012
201201PL60528,1,3,2,1,2012
201201PL60530,1,2,2,1,2012
201201PL60532,1,3,1,1,2012
201201PL60533,1,3,2,1,2012
201201PL60534,1,3,2,1,2012
201201PL60535,1,3,2,1,2012
201201PL60536,1,3,2,1,2012
201201PL60538,1,3,1,2,2012
201201PL60539,1,3,2,1,2012
201201PL60540,1,3,1,1,2012
201201PL60542,1,3,2,1,2012
201201PL60543,1,3,2,1,2012
201201PL60544,1,3,2,1,2012
201201PL60545,1,3,2,1,2012
201201PL60546,1,3,2,1,2012
201201PL60547,1,3,1,1,2012
201201PL60548,1,3,1,1,2012
201201PL60549,1,3,2,1,2012
201201PL60550,1,3,1,1,2012
201201PL60551,1,2,2,1,2012
201201PL60552,1,3,3,2,2012
201201PL60553,1,3,2,1,2012
201201PL60554,1,3,3,4,2012
201201PL60555,1,3,1,1,2012
201201PL60556,1,3,1,1,2012
201201PL60557,1,3,2,1,2012
201201PL60558,1,3,2,1,2012
201201PL60559,1,3,2,1,2012
201201PL60560,1,3,2,1,2012
201201PL60561,1,3,1,1,2012
201201PL60562,1,3,2,1,2012
201201PL60563,1,2,2,1,2012
201201PL60564,1,3,2,1,2012
201201PL60565,1,3,1,1,2012
201201PL60566,1,3,2,1,2012
201201PL60567,1,3,1,1,2012
201201PL60569,1,3,2,1,2012
201201PL60571,1,3,1,1,2012
201201PL60572,1,3,1,1,2012
201201PL60573,1,3,1,1,2012
201201PL60575,1,3,2,2,2012
201201PL60576,1,3,2,1,2012
201201PL60577,1,3,1,1,2012
201201PL60578,1,3,2,1,2012
201201PL60579,1,3,2,1,2012
201201PL60582,1,3,1,1,2012
201201PL60583,1,3,2,1,2012
201201PL60584,1,2,2,1,2012
201201PL60585,1,3,2,1,2012
201201PL60586,1,3,2,1,2012
201201PL60587,1,3,2,1,2012
201201PL60588,1,3,1,1,2012
201201PL60590,1,3,2,1,2012
201201PL60591,1,3,2,1,2012
201201PL60592,1,3,2,2,2012
201201PL60593,1,3,2,1,2012
201201PL60594,1,3,2,1,2012
201201PL60596,1,3,2,1,2012
201201PL60597,1,2,1,1,2012
201201PL60598,1,3,1,1,2012
201201PL60599,1,3,1,1,2012
201201PL60600,1,3,2,1,2012
201201PL60602,1,3,2,1,2012
201201PL60603,1,3,2,1,2012
201201PL60604,1,3,1,1,2012
201201PL60605,1,3,2,2,2012
201201PL60606,1,3,2,1,2012
201201PL60607,1,3,2,1,2012
201201PL60608,1,3,2,1,2012
201201PL60609,1,3,2,1,2012
201201PL60610,1,3,1,1,2012
201201PL60611,1,2,1,1,2012
201201PL60612,1,3,1,1,2012
201201PL60613,1,3,1,2,2012
201201PL60614,1,3,1,1,2012
201201PL60615,1,3,1,1,2012
201201PL60616,1,3,2,1,2012
201201PL60618,1,3,1,1,2012
201201PL60619,1,3,2,1,2012
201201PL60620,1,3,1,1,2012
201201PL60622,1,3,2,1,2012
201201PL60623,1,3,2,1,2012
201201PL60624,1,3,1,1,2012
201201PL60625,1,3,2,1,2012
201201PL60626,1,3,1,1,2012
201201PL60627,1,3,2,1,2012
201201PL60628,1,2,1,1,2012
201201PL60629,1,3,1,1,2012
201201PL60630,1,3,2,1,2012
201201PL60631,1,3,2,1,2012
201201PL60632,1,3,3,2,2012
201201PL60633,1,3,2,1,2012
201201PL60635,1,3,2,1,2012
201201PL60637,1,3,2,2,2012
201201PL60638,1,3,1,1,2012
201201PL60639,1,3,1,2,2012
201201PL60640,1,2,1,1,2012
201201PL60641,1,3,2,1,2012
201201PL60642,1,3,1,1,2012
201201PL60643,1,3,2,2,2012
201201PL60644,1,3,2,1,2012
201201PL60645,1,3,3,2,2012
201201PL60646,1,3,2,1,2012
201201PL60647,1,3,2,1,2012
201201PL60648,1,3,2,1,2012
201201PL60649,1,3,2,1,2012
201201PL60650,1,2,1,1,2012
201201PL60651,1,3,2,2,2012
201201PL60652,1,3,2,1,2012
201201PL60653,1,3,2,1,2012
201201PL60654,1,3,1,1,2012
201201PL60655,1,3,2,1,2012
201201PL60656,1,3,2,1,2012
201201PL60657,1,3,2,1,2012
201201PL60658,1,3,2,1,2012
201201PL60659,1,3,2,1,2012
201201PL60660,1,3,1,1,2012
201201PL60661,1,3,1,1,2012
201201PL60662,1,3,1,1,2012
201201PL60663,1,3,2,1,2012
201201PL60664,1,3,2,1,2012
201201PL60665,1,3,2,1,2012
201201PL60667,1,3,2,3,2012
201201PL60668,1,2,1,1,2012
201201PL60669,1,3,2,1,2012
201201PL60670,1,3,2,4,2012
201201PL60671,1,3,3,2,2012
201201PL60672,1,3,2,2,2012
201201PL60673,1,3,3,1,2012
201201PL60674,1,3,1,1,2012
201201PL60675,1,3,2,1,2012
201201PL60676,1,3,1,1,2012
201201PL60677,1,3,2,1,2012
201201PL60679,1,3,2,1,2012
201201PL60680,1,3,2,1,2012
201201PL60681,1,3,1,1,2012
201201PL60682,1,2,2,1,2012
201201PL60683,1,3,2,1,2012
201201PL60684,1,3,2,2,2012
201201PL60685,1,3,2,2,2012
201201PL60686,1,3,1,1,2012
201201PL60687,1,3,2,1,2012
201201PL60688,1,3,2,1,2012
201201PL60689,1,3,2,1,2012
201201PL60690,1,2,1,1,2012
201201PL60691,1,3,2,1,2012
201201PL60692,1,3,1,2,2012
201201PL60693,1,3,2,1,2012
201201PL60694,1,3,2,1,2012
201201PL60695,1,3,1,1,2012
201201PL60697,1,3,2,1,2012
201201PL60698,1,3,2,1,2012
201201PL60699,1,3,2,1,2012
201201PL60700,1,3,1,1,2012
201201PL60701,1,3,2,1,2012
201201PL60702,1,3,1,1,2012
201201PL60703,1,3,1,1,2012
201201PL60704,1,3,2,1,2012
201201PL60705,1,3,2,2,2012
201201PL60706,1,3,1,1,2012
201201PL60707,1,3,2,1,2012
201201PL60708,1,3,1,1,2012
201201PL60709,1,3,2,1,2012
201201PL60710,1,3,2,1,2012
201201PL60712,1,3,2,1,2012
201201PL60713,1,3,2,2,2012
201201PL60714,1,3,1,1,2012
201201PL60715,1,3,3,1,2012
201201PL60716,1,3,2,1,2012
201201PL60717,1,3,2,1,2012
201201PL60718,1,3,1,1,2012
201201PL60719,1,3,1,1,2012
201201PL60720,1,3,1,1,2012
201201PL60721,1,3,1,1,2012
201201PL60722,1,3,3,1,2012
201201PL60723,1,3,2,1,2012
201201PL60725,1,2,2,2,2012
201201PL60726,1,3,1,1,2012
201201PL60728,1,3,2,1,2012
201201PL60729,1,3,2,1,2012
201201PL60730,1,3,1,1,2012
201201PL60731,1,3,2,2,2012
201201PL60732,1,3,2,1,2012
201201PL60733,1,3,1,1,2012
201201PL60734,1,3,2,1,2012
201201PL60735,1,3,1,1,2012
201201PL60736,1,3,2,1,2012
201201PL60737,1,3,2,1,2012
201201PL60739,1,3,2,1,2012
201201PL60740,1,3,2,2,2012
201201PL60741,1,3,2,1,2012
201201PL60743,1,3,2,1,2012
201201PL60745,1,3,1,1,2012
201201PL60746,1,3,2,1,2012
201201PL60748,1,3,2,1,2012
201201PL60749,1,3,1,1,2012
201201PL60750,1,3,1,1,2012
201201PL60751,1,3,1,1,2012
201201PL60752,1,3,2,1,2012
201201PL60753,1,3,4,1,2012
201201PL60754,1,3,2,1,2012
201201PL60755,1,3,2,1,2012
201201PL60756,1,3,2,1,2012
201201PL60757,1,3,2,1,2012
201201PL60758,1,3,2,2,2012
201201PL60759,1,3,1,1,2012
201201PL60761,1,3,2,1,2012
201201PL60762,1,3,3,1,2012
201201PL60764,1,3,3,1,2012
201201PL60765,1,3,1,1,2012
201201PL60766,1,3,2,1,2012
201201PL60767,1,3,2,1,2012
201201PL60768,1,3,2,1,2012
201201PL60769,1,3,2,1,2012
201201PL60770,1,3,1,1,2012
201201PL60771,1,3,1,1,2012
201201PL60772,1,3,1,1,2012
201201PL60773,1,3,1,1,2012
201201PL60774,1,3,2,1,2012
201201PL60775,1,3,2,1,2012
201201PL60776,1,3,2,1,2012
201201PL60777,1,3,2,1,2012
201201PL60778,1,3,2,1,2012
201201PL60779,1,3,1,1,2012
201201PL60780,1,3,1,1,2012
201201PL60781,1,3,3,3,2012
201201PL60782,1,2,2,1,2012
201201PL60783,1,3,2,1,2012
201201PL60784,1,3,2,1,2012
201201PL60785,1,3,2,1,2012
201201PL60786,1,3,1,1,2012
201201PL60787,1,3,2,1,2012
201201PL60788,1,3,1,1,2012
201201PL60789,1,2,2,1,2012
201201PL60790,1,3,1,1,2012
201201PL60792,1,3,1,1,2012
201201PL60793,1,3,2,1,2012
201201PL60795,1,3,2,1,2012
201201PL60796,1,3,2,1,2012
201201PL60797,1,3,2,1,2012
201201PL60798,1,3,2,1,2012
201201PL60799,1,3,1,1,2012
201201PL60800,1,3,2,1,2012
201201PL60801,1,3,2,1,2012
201201PL60802,1,3,3,1,2012
201201PL60804,1,3,2,1,2012
201201PL60805,1,3,2,1,2012
201201PL60806,1,3,2,1,2012
201201PL60807,1,3,2,1,2012
201201PL60808,1,3,2,1,2012
201201PL60810,1,3,2,1,2012
201201PL60811,1,3,2,1,2012
201201PL60812,1,3,2,1,2012
201201PL60813,1,3,2,1,2012
201201PL60814,1,3,2,1,2012
201201PL60815,1,3,1,1,2012
201201PL60816,1,3,1,1,2012
201201PL60817,1,3,1,2,2012
201201PL60818,1,3,3,1,2012
201201PL60819,1,3,2,1,2012
201201PL60820,1,3,1,1,2012
201201PL60821,1,3,1,1,2012
201201PL60822,1,3,2,1,2012
201201PL60823,1,3,2,1,2012
201201PL60825,1,3,1,1,2012
201201PL60826,1,3,2,1,2012
201201PL60827,1,3,1,1,2012
201201PL60828,1,3,2,1,2012
201201PL60829,1,3,2,1,2012
201201PL60831,1,3,3,1,2012
201201PL60832,1,3,1,1,2012
201201PL60833,1,3,2,1,2012
201201PL60834,1,3,2,1,2012
201201PL60835,1,3,1,1,2012
201201PL60836,1,3,1,1,2012
201201PL60837,1,3,3,1,2012
201201PL60838,1,2,1,1,2012
201201PL60840,1,3,2,1,2012
201201PL60841,1,3,2,1,2012
201201PL60842,1,3,1,1,2012
201201PL60843,1,3,1,1,2012
201201PL60844,1,3,2,2,2012
201201PL60845,1,3,2,1,2012
201201PL60846,1,3,2,1,2012
201201PL60847,1,3,2,1,2012
201201PL60848,1,3,1,1,2012
201201PL60849,1,3,2,1,2012
201201PL60850,1,3,2,1,2012
201201PL60851,1,3,2,1,2012
201201PL60853,1,3,2,1,2012
201201PL60860,1,3,3,4,2012
201201PL60861,1,3,2,2,2012
201201PL60867,1,3,2,1,2012
201201PL60868,1,3,1,1,2012
201201PL60871,1,3,1,1,2012
201201PL69004,1,3,1,1,2012
201201PL69005,1,3,2,1,2012
201201PL69040,1,3,2,1,2012
201201PL69042,1,3,1,1,2012
201201PL69043,1,3,4,1,2012
201201PL69044,1,3,2,1,2012
201201PL69077,1,3,2,3,2012
201201PY20001,1,3,1,1,2012
201201PY20002,1,3,1,2,2012
201201PY20003,1,3,1,1,2012
201201PY20004,1,3,2,1,2012
201201PY20005,1,3,2,2,2012
201201PY20006,1,2,2,1,2012
201201PY20007,1,3,1,1,2012
201201PY20008,1,2,2,1,2012
201201PY20009,1,3,1,1,2012
201201PY20010,1,3,2,2,2012
201201PY20011,1,3,1,1,2012
201201PY20012,1,3,1,1,2012
201201PY20013,1,3,2,1,2012
201201PY20014,1,3,2,1,2012
201201PY20015,1,3,2,1,2012
201201PY20016,1,3,1,2,2012
201201PY20017,1,3,2,1,2012
201201PY20018,1,3,2,1,2012
201201PY20019,1,3,2,2,2012
201201PY20020,1,2,5,2,2012
201201PY20021,1,3,2,2,2012
201201PY20022,1,3,1,1,2012
201201PY20023,1,3,2,3,2012
201201PY20024,1,3,1,1,2012
201201PY20025,1,3,2,1,2012
201201PY20027,1,3,1,1,2012
201201PY20028,1,3,1,1,2012
201201PY20029,1,3,1,2,2012
201201PY20030,1,3,2,1,2012
201201PY20031,1,3,2,1,2012
201201PY20033,1,3,1,1,2012
201201PY20034,1,3,2,1,2012
201201PY20035,1,3,1,1,2012
201201PY20036,1,3,2,1,2012
201201PY20037,1,3,2,1,2012
201201PY20038,1,3,2,2,2012
201201PY20039,1,3,2,1,2012
201201PY20041,1,3,2,1,2012
201201PY20042,1,3,2,1,2012
201201PY20043,1,3,1,2,2012
201201PY20044,1,3,2,1,2012
201201PY20046,1,3,2,1,2012
201201PY20047,1,3,1,1,2012
201201PY20048,1,3,2,1,2012
201201PY20049,1,3,2,1,2012
201201PY20051,1,3,1,1,2012
